Term | TF-IDF country | TF-IDF pop | TF-IDF rap | TF-IDFrock
rights	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
foe	|	0.000000	|	0.000000	|	1.806180	|	0.000000	|	
sharing	|	0.000000	|	0.000000	|	0.903090	|	0.301030	|	
arrest	|	0.000000	|	0.000000	|	1.204120	|	0.301030	|	
Shootouts	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
shootouts	|	0.000000	|	0.000000	|	2.408240	|	0.000000	|	
hallow	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
2's	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Compton	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Red's	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Harold	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
laptop	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
bussed	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Johny	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Mookie	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
Teetay	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Tip	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
lotto	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Tooto	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
gunning	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
thugging	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
splurgin'	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Worthy	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
sprawl	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Jerry	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
dora	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
partments	|	0.000000	|	0.000000	|	4.214420	|	0.000000	|	
iCarly	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
ross	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Fake	|	0.000000	|	0.000000	|	0.301030	|	3.913390	|	
trappers	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
fishy	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
Activis	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Snapple	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
tackled	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
links	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
shackles	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
gap	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
sneeze	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
yow	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
Choppa	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
Vette	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
inna	|	0.000000	|	0.000000	|	6.622660	|	0.000000	|	
vette	|	0.000000	|	0.000000	|	6.622660	|	0.000000	|	
Piguet	|	0.000000	|	0.000000	|	2.408240	|	0.000000	|	
Bosch	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
cabbage	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
baggage	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
100k	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
stallion	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
beserk	|	0.000000	|	0.000000	|	1.806180	|	0.000000	|	
Trouble	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
youngin'	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
spiffy	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
trickin'	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Expensive	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Spot	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
ramen	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
noodles	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
tummy	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
outcha	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
dump	|	0.000000	|	0.000000	|	0.301030	|	0.301030	|	
Percocets	|	0.000000	|	0.000000	|	1.806180	|	0.000000	|	
robber	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
scrape	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
sticking	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Hundreds	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Murda	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Scary	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
woe	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
ODog	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Kane	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
fiftythousand	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
skrr	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
slaughtered	|	0.000000	|	0.000000	|	0.301030	|	0.301030	|	
slayed	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Max	|	0.000000	|	0.000000	|	1.806180	|	0.000000	|	
Payne	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Vicks	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
diamond's	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
'vette	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Rags	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
MARTA	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
bitched	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
undercover	|	0.000000	|	0.000000	|	0.602060	|	0.301030	|	
hotbox	|	0.000000	|	0.000000	|	2.408240	|	0.000000	|	
handout	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
grinded	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
Advil	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Blac	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
distract	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
bumps	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
athlete	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
gangbangin'	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
flamin'	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
stranglin'	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
knockoff	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
gangbangers	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
fees	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
disclose	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Eliante	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Mode	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
price'll	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Streets	|	0.000000	|	0.000000	|	0.301030	|	0.301030	|	
'Rari's	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Harley's	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Gucci'd	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Lacoste	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Moncler	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
fur	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Triple	|	0.000000	|	0.000000	|	0.602060	|	0.301030	|	
blingy	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
Draco	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Chingy	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
proceed	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
7500	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
Saint	|	0.000000	|	0.000000	|	1.806180	|	0.000000	|	
Laurent	|	0.000000	|	0.000000	|	1.806180	|	0.000000	|	
dumpin'	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
skreets	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
bastard	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
skrrt	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
12345678	|	0.000000	|	0.000000	|	3.612360	|	0.000000	|	
tweet	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
mil's	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Reggie	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Mill'	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
eel	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Roulette	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
roulette	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
ruhrah	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Siggy	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Ziggy	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
mag	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
matte	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Lot	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
30s	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Fox	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
Banshee	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
queers	|	0.000000	|	0.000000	|	0.301030	|	0.301030	|	
steer	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
chin	|	0.000000	|	0.000000	|	0.301030	|	0.301030	|	
Bronx	|	0.000000	|	0.000000	|	0.301030	|	0.301030	|	
lawns	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Peel	|	0.000000	|	0.000000	|	1.806180	|	0.000000	|	
squeak	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Trickin'	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
coroner	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Breaking	|	0.000000	|	0.000000	|	0.301030	|	1.505150	|	
fourdoor	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
soup	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Zone	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
shottas	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
yoppas	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
suicide	|	0.000000	|	0.000000	|	0.602060	|	1.505150	|	
Broad	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Sah	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Hellcat	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
achin'	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
thirtyfive	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Hollow	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
boxers	|	0.000000	|	0.000000	|	0.301030	|	0.301030	|	
moonrock	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Golden	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
troopers	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
poles	|	0.000000	|	0.000000	|	0.301030	|	0.301030	|	
sewn	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
donuts	|	0.000000	|	0.000000	|	0.301030	|	0.301030	|	
blowup	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
Fourfive	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
clot	|	0.000000	|	0.000000	|	1.204120	|	0.000000	|	
dosage	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
rah	|	0.000000	|	0.000000	|	0.602060	|	0.000000	|	
Voice	|	0.000000	|	0.000000	|	0.000000	|	5.418540	|	
value	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Relationship	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Deeply	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
involved	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Oral	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
YoDaLin	|	0.000000	|	0.000000	|	0.000000	|	4.214420	|	
Potatoes	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Laheeeeoooooooo	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Laheeeooooo	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Unusual	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
casual	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
obsessed	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
undressed	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Yodle	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
strokin	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
jokin	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
pokin	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
oochie	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Laheoooo	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Sally's	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Cotton	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Sally	|	0.000000	|	0.000000	|	0.000000	|	3.612360	|	
douches	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
wicky	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
wacky	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
ticky	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
tacky	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
potatoes	|	0.000000	|	0.000000	|	0.000000	|	2.408240	|	
Laheoooooo	|	0.000000	|	0.000000	|	0.000000	|	1.806180	|	
Laaaaeeeeeoooo	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
yodle	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
Yoollllooo	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Yodalahe	|	0.000000	|	0.000000	|	0.000000	|	3.010300	|	
Yodalaheho	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Yodalin	|	0.000000	|	0.000000	|	0.000000	|	2.408240	|	
valley	|	0.000000	|	0.000000	|	0.000000	|	3.612360	|	
yodled	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
amazon	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Forest	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
tourist	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
backpacker	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
weedwacker	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
toungue	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
1990	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
Cottage	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
burger	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
hehe	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Mmmmmmm	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Yummy	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Yoda	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
lahehoooo	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
yodalin	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
Yolllllllll	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
lagitamint	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Diss	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Yodalahehoooooooooo	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
rank	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
showin	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
abnoxious	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Mt	|	0.000000	|	0.000000	|	0.000000	|	2.408240	|	
Clemens	|	0.000000	|	0.000000	|	0.000000	|	2.408240	|	
basements	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
scratched	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
performed	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
KDC	|	0.000000	|	0.000000	|	0.000000	|	3.010300	|	
Pumpin	|	0.000000	|	0.000000	|	0.000000	|	1.806180	|	
Leroy	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
Genuine	|	0.000000	|	0.000000	|	0.000000	|	1.806180	|	
Article	|	0.000000	|	0.000000	|	0.000000	|	1.806180	|	
FFFames	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
costin	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Smooth	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
complex	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
rubix	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
steep	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
seeks	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
sought	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
although	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
snapped	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
slapped	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
pleaded	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
outdone	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Bold	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Handsome	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Bronson	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
motown	|	0.000000	|	0.000000	|	0.000000	|	2.408240	|	
Greektown	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Generations	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
rehearsed	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
jerked	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
ability	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Player	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
KID	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
Pourin	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Butterworth	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
opposing	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
tomb	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
dispute	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Cramp	|	0.000000	|	0.000000	|	0.000000	|	4.214420	|	
cramp	|	0.000000	|	0.000000	|	0.000000	|	3.010300	|	
exploit	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Detroit	|	0.000000	|	0.000000	|	0.000000	|	4.214420	|	
Rough	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
flesh	|	0.000000	|	0.000000	|	0.000000	|	2.408240	|	
addressin	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
defining	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
aheo	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
dismiss	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
milkbone	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
skit	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
imitation	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
buckwhile	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
boundries	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
domain	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Midwest	|	0.000000	|	0.000000	|	0.000000	|	1.806180	|	
MoTown	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
largest	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
modest	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
DNice	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
justs	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
program	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
Breakin	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
slogan	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
dissin	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
rust	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
KoolAid	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Burnin	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
LP	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
Broadway	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
swift	|	0.000000	|	0.000000	|	0.000000	|	1.806180	|	
jo'	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
moron	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
York's	|	0.000000	|	0.000000	|	0.000000	|	2.408240	|	
village	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
illin	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
fags	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
transvestite	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
dissed	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
flap	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Piston	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Wilbur	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Silver	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Maine	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
Brookland	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Yorks	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Eigth	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
hookers	|	0.000000	|	0.000000	|	0.000000	|	1.806180	|	
comack	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Beast	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Crew	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
Mother	|	0.000000	|	0.000000	|	0.000000	|	4.816480	|	
Fuckers	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Conjested	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
cya	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Bonnie	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
aid	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
blink	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
eigth	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
hoot	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Crossed	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Jock	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Custoe	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Rock's	|	0.000000	|	0.000000	|	0.000000	|	3.612360	|	
Frisco	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
heartbreaker	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Super	|	0.000000	|	0.000000	|	0.000000	|	4.214420	|	
Rhyme	|	0.000000	|	0.000000	|	0.000000	|	10.235020	|	
Maker	|	0.000000	|	0.000000	|	0.000000	|	3.612360	|	
Sup	|	0.000000	|	0.000000	|	0.000000	|	7.826780	|	
Ryhme	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
bboy	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
badness	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Clockin	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
Juliet	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Romeo	|	0.000000	|	0.000000	|	0.000000	|	2.408240	|	
thump	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
scrath	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
kid's	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Mostly	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Microphone	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
towtruck	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
onetwo	|	0.000000	|	0.000000	|	0.000000	|	5.418540	|	
tripped	|	0.000000	|	0.000000	|	0.000000	|	2.408240	|	
KKKK	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Sucks	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
scum	|	0.000000	|	0.000000	|	0.000000	|	1.806180	|	
KI	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
coooool	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
slob	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
blowjob	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
lambskin	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
girdle	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
slacks	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
turtle	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
wax	|	0.000000	|	0.000000	|	0.000000	|	3.612360	|	
boils	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
cashew	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
lifted	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
starring	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
cowax	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Wax	|	0.000000	|	0.000000	|	0.000000	|	3.010300	|	
Cowax	|	0.000000	|	0.000000	|	0.000000	|	3.010300	|	
Freaky	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
reciting	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
contracted	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Levis	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
undress	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Unstrapped	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
whispered	|	0.000000	|	0.000000	|	0.000000	|	1.806180	|	
slippin	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
noted	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Grease	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
Dang	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
VD	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
costuck	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
puddy	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
doggie	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
arch	|	0.000000	|	0.000000	|	0.000000	|	1.204120	|	
Arf	|	0.000000	|	0.000000	|	0.000000	|	5.418540	|	
nop	|	0.000000	|	0.000000	|	0.000000	|	0.602060	|	
